Player Name,Alt Player Name,dob,age,ioc,hand,height,wikipedia_intro,photo_url,name_first,name_last,wikidata_id,Index Player Name,is_duplicate
Takanyi Garanganga,T. Garanganga,1990-09-06,34.0,ZIM,R,,"Takanyi Garanganga (born 6 September 1990) is a professional Zimbabwean tennis player.  He was born in Mbare, Zimbabwe, a suburb of Harare, and began playing tennis at the age of 8.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/2014_Aegon_International_008_%2814250038397%29.jpg/220px-2014_Aegon_International_008_%2814250038397%29.jpg,Takanyi,Garanganga,Q7677209,Garanganga T.,0
Takuto Niki,T. Niki,1987-10-12,37.0,JPN,R,183.0,"Takuto Niki (仁木 拓人, Niki Takuto, born 12 October 1987) is a Japanese tennis player.",https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/23px-Flag_of_Japan.svg.png,Takuto,Niki,Q17478174,Niki T.,0
Tallon Griekspoor,T. Griekspoor,1996-07-02,28.0,NED,R,188.0,"Tallon Griekspoor (Dutch pronunciation: [ˈtɛlɔŋ ˈɣrikspoːr]; born 2 July 1996) is a Dutch professional tennis player. He has a career-high ATP singles ranking of world No. 21, achieved on 6 November 2023. He also has a career-high ATP doubles ranking of No. 61 achieved on 10 June 2024. Griekspoor is the current Dutch No. 1 singles player. He has won a record eight Challenger titles in one season (2021), and became also the first player in history to win five consecutive such titles.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Griekspoor_RG22_%281%29_%2852144112028%29.jpg/220px-Griekspoor_RG22_%281%29_%2852144112028%29.jpg,Tallon,Griekspoor,Q28777443,Griekspoor T.,0
Tao Mu,T. Mu,2000-04-28,24.0,CHN,U,,404 Client Error: Not Found for url: https://en.wikipedia.org/wiki/Tao_Mu,,Tao,Mu,Q60237911,Mu T.,0
Taro Daniel,T. Daniel,1993-01-27,31.0,JPN,R,191.0,"Taro Daniel (ダニエル 太郎, Danieru Tarō, born 27 January 1993) is a Japanese professional tennis player. He achieved a career-high singles ranking of world No. 58 on 15 January 2024. He has won one ATP Tour singles title at the 2018 Istanbul Open, as well as eight ATP Challenger Tour singles titles. He is currently the No. 2 Japanese player in men's singles.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Daniel_WMQ23_%2853061896354%29.jpg/220px-Daniel_WMQ23_%2853061896354%29.jpg,Taro,Daniel,Q15714673,Daniel T.,0
Taylor Fritz,T. Fritz,1997-10-28,27.0,USA,R,193.0,"Taylor Harry Fritz (born October 28, 1997) is an American professional tennis player. He has a career-high singles ranking of world No. 5 by the ATP, achieved on 27 February 2023, and a doubles ranking of No. 104, achieved on 26 July 2021. Fritz has won eight ATP Tour singles titles, including a Masters 1000 title in Indian Wells. His best  Grand Slam result is reaching the final at the 2024 US Open. He is the No. 1 American men's singles player.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Fritz_MCM23_%2862%29_%2852882575177%29.jpg/220px-Fritz_MCM23_%2862%29_%2852882575177%29.jpg,Taylor,Fritz,Q17660516,Fritz T.,0
Tennys Sandgren,T. Sandgren,1991-07-22,33.0,USA,R,188.0,"Tennys Loren Sandgren II ( TEN-iss SAND-grən; born July 22, 1991) is an American professional tennis player. He has achieved a career-high ATP singles ranking of No. 41 on January 14, 2019. He played two years of college tennis at the University of Tennessee before launching his professional career.",https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Tennys_Sandgren_%282023_Cary%29_01_%28cropped%29.jpg/220px-Tennys_Sandgren_%282023_Cary%29_01_%28cropped%29.jpg,Tennys,Sandgren,Q7700510,Sandgren T.,0
Terence Atmane,T. Atmane,2002-01-09,22.0,FRA,L,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Terence_Atmane_%282024_DC_Open%29_01_%28cropped%29.jpg/200px-Terence_Atmane_%282024_DC_Open%29_01_%28cropped%29.jpg,Terence,Atmane,,Atmane T.,0
Teymuraz Gabashvili,T. Gabashvili,1985-05-23,39.0,RUS,R,188.0,"Teymuraz Besikovich Gabashvili (Russian: Теймураз Бесикович Габашвили, IPA: [tɛɪ̯mʊˈraz ɡəbɐˈʂvʲilʲɪ]; born 23 May 1985) is a Russian professional tennis player. He has a career-high singles ranking of World No. 43 achieved on 1 February 2016. He has reached the fourth round of the 2010 and 2015 French Open. ",https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Gabashvili_WM16_%282%29_%2828419012335%29.jpg/220px-Gabashvili_WM16_%282%29_%2828419012335%29.jpg,Teymuraz,Gabashvili,Q337763,Gabashvili T.,0
Thai Son Kwiatkowski,T.S. Kwiatkowski,1995-02-13,29.0,USA,R,188.0,404 Client Error: Not Found for url: https://en.wikipedia.org/wiki/Thai_Son_Kwiatkowski,,Thai Son,Kwiatkowski,Q30088058,Kwiatkowski T.S.,0
Thanasi Kokkinakis,T. Kokkinakis,1996-04-10,28.0,AUS,R,196.0,"Athanasios ""Thanasi"" Kokkinakis ( thə-NAH-see KOK-in-AH-kiss; Greek: Αθανάσιος ""Θανάση"" Κοκκινάκης; born 10 April 1996) is an Australian professional tennis player. He has been ranked as high as world No. 65 in singles by the ATP, achieved on 6 November 2023. He also has a career-high doubles ranking of No. 15 attained on 21 November 2022 after winning the 2022 Australian Open and reaching the semifinals of the 2022 Miami Open with countryman Nick Kyrgios.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Kokkinakis_WMQ23_%2853061887829%29.jpg/220px-Kokkinakis_WMQ23_%2853061887829%29.jpg,Thanasi,Kokkinakis,Q3784554,Kokkinakis T.,0
Thiago Agustin Tirante,T.A. Tirante,2001-04-10,23.0,ARG,R,185.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Tirante_RGQ22_%2860%29_%2852129513946%29.jpg/220px-Tirante_RGQ22_%2860%29_%2852129513946%29.jpg,Thiago Agustin,Tirante,Q64747475,Tirante T.A.,0
Thiago Monteiro,T. Monteiro,1994-05-31,30.0,BRA,L,183.0,Thiago Monteiro may refer to:,,Thiago,Monteiro,Q16301147,Monteiro T.,0
Thiago Seyboth Wild,T. Seyboth Wild,2000-03-10,24.0,BRA,R,185.0,Thiago Seyboth Wild (Brazilian Portuguese: [tʃiˈaɡu ˈzajbɨtʃ  ˈviwdʒ]; born 10 March 2000) is a Brazilian professional tennis player. He reached a career high ATP singles ranking of No. 58 on 20 May 2024 and a doubles ranking of No. 197 achieved on 22 May 2023. He had a career high ITF junior ranking of No. 8 achieved on 22 January 2018. He is currently the No. 2 Brazilian tennis player. He won the 2018 US Open junior singles title. ,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Thiago_Seyboth_Wild_-_2024_Olympics_%28cropped%29.jpg/220px-Thiago_Seyboth_Wild_-_2024_Olympics_%28cropped%29.jpg,Thiago,Seyboth Wild,Q50198692,Seyboth Wild T.,0
Thiemo De Bakker,T. De Bakker,1988-09-19,36.0,NED,R,193.0,404 Client Error: Not Found for url: https://en.wikipedia.org/wiki/Thiemo_De_Bakker,,Thiemo,De Bakker,Q512712,De Bakker T.,0
Thomas Fabbiano,T. Fabbiano,1989-05-26,35.0,ITA,R,173.0,"Thomas Fabbiano (born 26 May 1989) is an Italian former tennis player who played mostly on the ATP Challenger Tour. On 11 September 2017, he reached his then-highest ATP singles ranking of 70. His highest doubles ranking was 208 on 20 July 2009.",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Fabbiano_WM17_%286%29_%2836143141476%29.jpg/220px-Fabbiano_WM17_%286%29_%2836143141476%29.jpg,Thomas,Fabbiano,Q3990614,Fabbiano T.,0
Thomas Fancutt,T. Fancutt,1995-02-25,29.0,AUS,R,188.0,Thomas Fancutt (born 25 February 1995) is an Australian tennis player.,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_Australia_%28converted%29.svg/23px-Flag_of_Australia_%28converted%29.svg.png,Thomas,Fancutt,Q105219401,Fancutt T.,0
Thomas Martin Etcheverry,T. Etcheverry,1999-02-15,25.0,ARG,R,,404 Client Error: Not Found for url: https://en.wikipedia.org/wiki/Thomas_Martin_Etcheverry,,Tomas,Etcheverry,,Etcheverry T.,0
Thomaz Bellucci,T. Bellucci,1987-12-30,36.0,BRA,L,188.0,"Thomaz Cocchiarali Bellucci (born 30 December 1987, in Tietê) is a Brazilian former professional tennis player. He achieved a career-high singles ranking of World No. 21 in July 2010.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/2016_Ecuador_Open_Quito_Final_10.jpg/220px-2016_Ecuador_Open_Quito_Final_10.jpg,Thomaz,Bellucci,Q312345,Bellucci T.,0
Tigre Hank,T. Hank,1991-09-30,33.0,MEX,L,188.0,"Tigre Hank (born 30 September 1991 in Tijuana) is a Mexican tennis player. Hank has a career high ATP singles ranking of 416, achieved on 23 November 2015. Hank made his ATP main draw debut at the 2014 Abierto Mexicano Telcel, where he lost in the first round to Sam Querrey in three sets. He has represented his country in four separate Davis Cup ties, most recently in 2015 against Chile. His father is businessman Jorge Hank Rhon.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Flag_of_Mexico.svg/23px-Flag_of_Mexico.svg.png,Tigre,Hank,Q18044013,Hank T.,0
Tim Puetz,T. Puetz,1987-11-19,36.0,GER,R,185.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Puetz_RG19_%2815%29_%2848199102207%29.jpg/220px-Puetz_RG19_%2815%29_%2848199102207%29.jpg,Tim,Puetz,Q15133598,Puetz T.,0
Tim Smyczek,T. Smyczek,1987-12-30,36.0,USA,R,175.0,"Timothy Smyczek ( SMEE-chek; Polish pronunciation: [ˈsmɨtʂɛk]; born December 30, 1987) is an American former professional tennis player. He made three quarterfinals on the main tour as well as the semi-finals of Newport in 2018. Additionally he won seven Challenger titles. He achieved a career-high singles ranking of World No. 68 in April 2015. Smyczek recorded wins over several notable players in his career including Kei Nishikori, John Isner, Ivo Karlović, Sam Querrey, Robby Ginepri, Gilles Müller, and Benjamin Becker.",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Smyczek_WMQ14_%288%29_%2814626922963%29.jpg/220px-Smyczek_WMQ14_%288%29_%2814626922963%29.jpg,Tim,Smyczek,Q25623,Smyczek T.,0
Tim Van Rijthoven,T. Van Rijthoven,1997-04-24,27.0,NED,R,188.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Van_Rijthoven_RGQ22_%2824%29_%2852129540083%29.jpg/220px-Van_Rijthoven_RGQ22_%2824%29_%2852129540083%29.jpg,Tim,Van Rijthoven,Q21067406,Van Rijthoven T.,0
Timofey Skatov,T. Skatov,2001-01-21,23.0,RUS,R,173.0,"Timofey Dmitriyevich Skatov (Russian: Тимофей Дмитриевич Скатов; born 21 January 2001) is a Kazakhstani tennis player. He has a career-high ATP singles ranking of World No. 123, achieved on 11 September 2023 and No. 627 in doubles, achieved on 17 July 2023. Skatov had a career-high ITF junior combined ranking of No. 1 achieved on 1 January 2018. He is the current No. 5 Kazakh player.",https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Skatov_WMQ23_%2853061098557%29.jpg/220px-Skatov_WMQ23_%2853061098557%29.jpg,Timofey,Skatov,Q47013799,Skatov T.,0
Titouan Droguet,T. Droguet,2001-06-15,23.0,FRA,R,,Titouan Droguet (born 15 June 2001) is a French tennis player.,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Droguet_MLC21_%282%29_%2851603173155%29.jpg/220px-Droguet_MLC21_%282%29_%2851603173155%29.jpg,Titouan,Droguet,,Droguet T.,0
Tobias Kamke,T. Kamke,1986-05-21,38.0,GER,R,180.0,"Tobias Kamke (born 21 May 1986) is a German former professional tennis player. He was ranked as high as world No. 64 in singles by the Association of Tennis Professionals (ATP), which he first achieved in January 2011. In 2010, Kamke was awarded Newcomer of the Year by the ATP after slashing his singles ranking from No. 254 to No. 67 by year-end following four finals on the ATP Challenger Tour, having beaten emerging players Milos Raonic and Ryan Harrison in two of the finals for the titles, and a third round appearance at the Wimbledon Championships, his career-best performance at a major. Kamke announced his retirement in July 2022 and played his last professional match at the Hamburg European Open.",https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Tobias_Kamke_02%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg/220px-Tobias_Kamke_02%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg,Tobias,Kamke,Q77145,Kamke T.,0
Tomas Barrios Vera,T. Barrios Vera,1997-12-10,26.0,CHI,R,191.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Barrios_Vera_WMQ23_%2853061134977%29.jpg/220px-Barrios_Vera_WMQ23_%2853061134977%29.jpg,Tomas,Barrios Vera,Q28674037,Barrios Vera T.,0
Tomas Berdych,T. Berdych,1985-09-17,39.0,CZE,R,196.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Berdych_WM19_%289%29_%2848521867956%29.jpg/220px-Berdych_WM19_%289%29_%2848521867956%29.jpg,Tomas,Berdych,Q193665,Berdych T.,0
Tomas Machac,T. Machac,2000-10-13,24.0,CZE,R,183.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Machac_WMQ23_%2853062093175%29.jpg/220px-Machac_WMQ23_%2853062093175%29.jpg,Tomas,Machac,Q61594997,Machac T.,0
Tommy Haas,T. Haas,1900-02-02,124.0,,U,,"Thomas Mario Haas (German pronunciation: [ˈtɔmi ˈhaːs]; born 3 April 1978) is a German former professional tennis player. He competed on the ATP Tour from 1996 to 2017. After breaking into the world top 100 in 1997 and reaching a career-high singles ranking of world No. 2 in May 2002, his career was interrupted by injuries: Haas twice dropped out of the world rankings due to being unable to play for twelve months. His first period of injury saw him miss the whole of the 2003 season, and he did not return to the world's top 10 until 2007. He also was absent between February 2010 and June 2011, but returned to world No. 11 in 2013 by reaching the quarterfinals at the French Open for the first time. Haas reached the semifinals of the Australian Open three times, and in Wimbledon once. He reached the quarterfinal stage of each of the major events. He won 15 career titles in singles, including a Masters title at the 2001 Stuttgart Masters, and a silver medal from the 2000 Summer Olympics.",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Haas_Roland_Garros_2009_1.jpg/220px-Haas_Roland_Garros_2009_1.jpg,Tommy,Haas,,Haas T.,0
Tommy Paul,T. Paul,1997-05-17,27.0,USA,R,185.0,,,Tommy,Paul,Q20050871,Paul T.,0
Tommy Robredo,T. Robredo,1982-05-01,42.0,ESP,R,180.0,"Tomás Robredo Garcés, known as Tommy Robredo (Spanish pronunciation: [ˈtomi roˈβɾeðo ɣaɾˈθes], Catalan: [ɡəɾˈses]; born 1 May 1982), is a Spanish former professional tennis player. His career-high singles ranking was world No. 5, which he reached in August 2006 as a result of winning the Hamburg Masters earlier in the year. Robredo reached the quarterfinals at seven singles major tournaments. He was also a three-time semifinalist at the US Open men's doubles tournament, and a semifinalist at the Australian Open in mixed doubles.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Robredo_2013.jpg/220px-Robredo_2013.jpg,Tommy,Robredo,Q213199,Robredo T.,0
Toni Androic,T. Androic,1991-12-28,32.0,CRO,R,168.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Androic_WMQ14_%2814%29_%2814420426988%29.jpg/220px-Androic_WMQ14_%2814%29_%2814420426988%29.jpg,Toni,Androic,Q7821239,Androic T.,0
Trent Bryde,T. Bryde,1999-08-24,25.0,USA,R,180.0,Trent Bryde (born 24 August 1999) is an American tennis player.,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_United_States_%2823px%29.png/23px-Flag_of_the_United_States_%2823px%29.png,Trent,Bryde,Q107639000,Bryde T.,0
Tristan Lamasine,T. Lamasine,1993-03-05,31.0,FRA,R,183.0,"Tristan Lamasine (French pronunciation: [tʁistɑ̃ lamazin]; born 5 March 1993) is a French, professional tennis player.",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Tristan_Lamasine_1%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg/220px-Tristan_Lamasine_1%2C_2015_Wimbledon_Qualifying_-_Diliff.jpg,Tristan,Lamasine,Q16300796,Lamasine T.,0
Tristan Schoolkate,T. Schoolkate,2001-02-26,23.0,AUS,R,183.0,Tristan Schoolkate (born 26 February 2001) is an Australian professional tennis player. He has a career high ATP singles ranking of world No. 167 achieved on 9 September 2024 and a doubles ranking of No. 139 achieved on 6 May 2024.,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Tristan_Schoolkate_%282024_DC_Open%29_01.jpg/220px-Tristan_Schoolkate_%282024_DC_Open%29_01.jpg,Tristan,Schoolkate,Q105138828,Schoolkate T.,0
Tsubasa Ito,T. Ito,1989-09-10,35.0,JPN,U,,404 Client Error: Not Found for url: https://en.wikipedia.org/wiki/Tsubasa_Ito,,Tsubasa,Ito,,Ito T.,0
Tung Lin Wu,T.L. Wu,1998-05-12,26.0,TPE,R,188.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Wu_Tung-lin_%282023_Cary%29_07_%28cropped%29.jpg/220px-Wu_Tung-lin_%282023_Cary%29_07_%28cropped%29.jpg,Tung Lin,Wu,Q39842892,Wu T.L.,0
Ugo Blanchet,U. Blanchet,1999-01-05,25.0,FRA,U,,Ugo Blanchet (born 5 January 1999) is a French tennis player who plays mostly on the ATP Challenger Tour.,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/23px-Flag_of_France.svg.png,Ugo,Blanchet,,Blanchet U.,0
Ugo Humbert,U. Humbert,1998-06-26,26.0,FRA,L,188.0,Ugo Humbert (French pronunciation: [yɡo œ̃bɛʁ]; born 26 June 1998) is a French professional tennis player. He has achieved a career-high ATP singles ranking of No. 13 on 15 April 2024. He also has a career-high ATP doubles ranking of No. 351 achieved on 5 August 2024.,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Ugo_Humbert_-_2024_Olympics_%28portrait%29_%28cropped%29.jpg/220px-Ugo_Humbert_-_2024_Olympics_%28portrait%29_%28cropped%29.jpg,Ugo,Humbert,Q54007306,Humbert U.,0
Ulises Blanch,U. Blanch,1998-03-25,26.0,USA,R,188.0,Ulises Blanch (born 25 March 1998) is an American professional tennis player.,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_United_States_%2823px%29.png/23px-Flag_of_the_United_States_%2823px%29.png,Ulises,Blanch,Q24450987,Blanch U.,0
Vaclav Safranek,V. Safranek,1994-05-20,30.0,CZE,R,185.0,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_Czech_Republic.svg/23px-Flag_of_the_Czech_Republic.svg.png,Vaclav,Safranek,Q33061810,Safranek V.,0
Valentin Vacherot,V. Vacherot,1998-11-16,25.0,FRA,U,,Valentin Vacherot (born 16 November 1998) is a French-Monégasque tennis player. He has a career high ATP singles ranking of  world No. 110 achieved on 24 June 2024. He also has a career high doubles ranking of No. 476 achieved on 20 February 2023.,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Flag_of_Monaco.svg/19px-Flag_of_Monaco.svg.png,Valentin,Vacherot,Q107314093,Vacherot V.,0
Vasek Pospisil,V. Pospisil,1990-06-23,34.0,CAN,R,193.0,"Vasek Pospisil ( VASH-ik POS-pih-sil; Czech: Vašek Pospíšil, pronounced [ˈvaʃɛk ˈpospiːʃɪl]; known in born June 23, 1990) is a Canadian professional tennis player. Pospisil has a career-high world singles ranking of No. 25, and No. 4 in doubles. Along with partner Jack Sock, he won the 2014 Wimbledon Championships and the 2015 Indian Wells Masters men's doubles titles. He also reached the quarterfinals in singles at the 2015 Wimbledon Championships.",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Pospisil_WMQ23_%2853061116437%29.jpg/220px-Pospisil_WMQ23_%2853061116437%29.jpg,Vasek,Pospisil,Q440531,Pospisil V.,0
